hh_id,country,hh_size
HHA3_10796,uk,3
HHA3_10797,uk,3
HHA3_10802,uk,4
HHA3_10803,uk,4
HHA3_10804,uk,1
HHA3_10805,uk,4
HHA3_10806,uk,3
HHA3_10808,uk,1
HHA3_10811,uk,2
HHA3_10813,uk,2
HHA3_10816,uk,3
HHA3_10818,uk,4
HHA3_10819,uk,3
HHA3_10822,uk,4
HHA3_10823,uk,2
HHA3_10824,uk,3
HHA3_10825,uk,3
HHA3_10826,uk,4
HHA3_10829,uk,2
HHA3_10831,uk,4
HHA3_10832,uk,3
HHA3_10834,uk,5
HHA3_10835,uk,1
HHA3_10836,uk,4
HHA3_10837,uk,2
HHA3_10838,uk,1
HHA3_10839,uk,3
HHA3_10841,uk,4
HHA3_10843,uk,4
HHA3_10844,uk,3
HHA3_10845,uk,2
HHA3_10847,uk,2
HHA3_10850,uk,2
HHA3_10855,uk,2
HHA3_10858,uk,3
HHA3_10859,uk,4
HHA3_10860,uk,1
HHA3_10861,uk,2
HHA3_10862,uk,3
HHA3_10863,uk,3
HHA3_10864,uk,1
HHA3_10866,uk,3
HHA3_10867,uk,7
HHA3_10868,uk,2
HHA3_10870,uk,1
HHA3_10871,uk,2
HHA3_10872,uk,2
HHA3_10875,uk,2
HHA3_10878,uk,3
HHA3_10879,uk,1
HHA3_10881,uk,2
HHA3_10882,uk,1
HHA3_10883,uk,4
HHA3_10885,uk,2
HHA3_10889,uk,1
HHA3_10890,uk,3
HHA3_10891,uk,4
HHA3_10892,uk,4
HHA3_10893,uk,5
HHA3_10894,uk,3
HHA3_10895,uk,2
HHA3_10896,uk,3
HHA3_10897,uk,3
HHA3_10898,uk,3
HHA3_10901,uk,3
HHA3_10903,uk,3
HHA3_10904,uk,4
HHA3_10906,uk,3
HHA3_10908,uk,2
HHA3_10910,uk,4
HHA3_10911,uk,11
HHA3_10912,uk,6
HHA3_10913,uk,3
HHA3_10915,uk,2
HHA3_10916,uk,5
HHA3_10919,uk,1
HHA3_10922,uk,2
HHA3_10923,uk,3
HHA3_10925,uk,3
HHA3_10926,uk,2
HHA3_10928,uk,4
HHA3_10930,uk,6
HHA3_10931,uk,2
HHA3_10933,uk,1
HHA3_10934,uk,3
HHA3_10935,uk,2
HHA3_10936,uk,3
HHA3_10937,uk,1
HHA3_10939,uk,2
HHA3_10940,uk,3
HHA3_10945,uk,3
HHA3_10946,uk,4
HHA3_10947,uk,3
HHA3_10948,uk,3
HHA3_10949,uk,2
HHA3_10956,uk,2
HHA3_10957,uk,4
HHA3_10958,uk,1
HHA3_10959,uk,2
HHA3_10963,uk,8
HHA3_10964,uk,5
HHA3_10965,uk,2
HHA3_10968,uk,4
HHA3_10970,uk,3
HHA3_10971,uk,5
HHA3_10972,uk,3
HHA3_10974,uk,3
HHA3_10976,uk,2
HHA3_10977,uk,4
HHA3_10978,uk,2
HHA3_10979,uk,3
HHA3_10980,uk,2
HHA3_10984,uk,6
HHA3_10986,uk,4
HHA3_10987,uk,3
HHA3_10988,uk,3
HHA3_10993,uk,2
HHA3_10994,uk,3
HHA3_10997,uk,1
HHA3_10998,uk,2
HHA3_10999,uk,2
HHA3_11000,uk,3
HHA3_11001,uk,1
HHA3_11002,uk,2
HHA3_11003,uk,3
HHA3_11005,uk,3
HHA3_11006,uk,3
HHA3_11007,uk,4
HHA3_11008,uk,3
HHA3_11009,uk,2
HHA3_11011,uk,2
HHA3_11012,uk,2
HHA3_11013,uk,3
HHA3_11014,uk,6
HHA3_11017,uk,2
HHA3_11018,uk,1
HHA3_11020,uk,5
HHA3_11021,uk,4
HHA3_11022,uk,5
HHA3_11023,uk,1
HHA3_11025,uk,2
HHA3_11026,uk,5
HHA3_11027,uk,3
HHA3_11028,uk,2
HHA3_11031,uk,5
HHA3_11034,uk,6
HHA3_11037,uk,2
HHA3_11039,uk,3
HHA3_11041,uk,2
HHA3_11045,uk,4
HHA3_11049,uk,2
HHA3_11052,uk,3
HHA3_11053,uk,1
HHA3_11055,uk,3
HHA3_11056,uk,3
HHA3_11057,uk,3
HHA3_11061,uk,1
HHA3_11062,uk,2
HHA3_11063,uk,2
HHA3_11066,uk,3
HHA3_11068,uk,5
HHA3_11069,uk,4
HHA3_11070,uk,2
HHA3_11071,uk,4
HHA3_11079,uk,2
HHA3_11081,uk,2
HHA3_11083,uk,5
HHA3_11084,uk,3
HHA3_11085,uk,4
HHA3_11087,uk,3
HHA3_11088,uk,3
HHA3_11091,uk,5
HHA3_11094,uk,2
HHA3_11096,uk,2
HHA3_11097,uk,3
HHA3_11098,uk,2
HHA3_11099,uk,1
HHA3_11100,uk,3
HHA3_11101,uk,3
HHA3_11102,uk,2
HHA3_11103,uk,2
HHA3_11104,uk,3
HHA3_11105,uk,5
HHA3_11106,uk,3
HHA3_11107,uk,1
HHA3_11108,uk,2
HHA3_11113,uk,1
HHA3_11114,uk,4
HHA3_11116,uk,1
HHA3_11117,uk,5
HHA3_11121,uk,3
HHA3_11122,uk,4
HHA3_11123,uk,6
HHA3_11124,uk,2
HHA3_11125,uk,2
HHA3_11126,uk,2
HHA3_11132,uk,2
HHA3_11133,uk,3
HHA3_11134,uk,1
HHA3_11138,uk,2
HHA3_11140,uk,1
HHA3_11141,uk,5
HHA3_11142,uk,2
HHA3_11143,uk,4
HHA3_11144,uk,2
HHA3_11145,uk,4
HHA3_11147,uk,2
HHA3_11149,uk,4
HHA3_11150,uk,2
HHA3_11153,uk,3
HHA3_11156,uk,3
HHA3_11158,uk,4
HHA3_11159,uk,4
HHA3_11161,uk,2
HHA3_11163,uk,4
HHA3_11164,uk,3
HHA3_11168,uk,1
HHA3_11171,uk,2
HHA3_11172,uk,2
HHA3_11173,uk,3
HHA3_11174,uk,3
HHA3_11180,uk,2
HHA3_11182,uk,4
HHA3_11186,uk,4
HHA3_11188,uk,2
HHA3_11194,uk,1
HHA3_11196,uk,2
HHA3_11198,uk,3
HHA3_11209,uk,2
HHA3_11216,uk,2
HHA3_11217,uk,3
HHA3_11218,uk,1
HHA3_11221,uk,1
HHA3_11223,uk,2
HHA3_11224,uk,2
HHA3_11225,uk,2
HHA3_11226,uk,2
HHA3_11227,uk,1
HHA3_11229,uk,7
HHA3_11232,uk,2
HHA3_11233,uk,2
HHA3_11235,uk,2
HHA3_11236,uk,6
HHA3_11237,uk,2
HHA3_11240,uk,2
HHA3_11241,uk,1
HHA3_11242,uk,1
HHA3_11243,uk,2
HHA3_11244,uk,3
HHA3_11248,uk,2
HHA3_11250,uk,2
HHA3_11251,uk,5
HHA3_11252,uk,2
HHA3_11253,uk,2
HHA3_11254,uk,1
HHA3_11255,uk,4
HHA3_11257,uk,2
HHA3_11259,uk,1
HHA3_11261,uk,2
HHA3_11262,uk,3
HHA3_11263,uk,1
HHA3_11266,uk,4
HHA3_11268,uk,3
HHA3_11269,uk,5
HHA3_11271,uk,2
HHA3_11272,uk,1
HHA3_11273,uk,3
HHA3_11274,uk,2
HHA3_11275,uk,5
HHA3_11276,uk,1
HHA3_11278,uk,2
HHA3_11279,uk,2
HHA3_11280,uk,2
HHA3_11281,uk,1
HHA3_11282,uk,1
HHA3_11283,uk,1
HHA3_11285,uk,2
HHA3_11286,uk,1
HHA3_11287,uk,1
HHA3_11289,uk,4
HHA3_11290,uk,2
HHA3_11291,uk,1
HHA3_11292,uk,2
HHA3_11294,uk,2
HHA3_11295,uk,2
HHA3_11296,uk,1
HHA3_11297,uk,4
HHA3_11299,uk,1
HHA3_11300,uk,3
HHA3_11301,uk,2
HHA3_11302,uk,2
HHA3_11303,uk,3
HHA3_11304,uk,1
HHA3_11305,uk,4
HHA3_11306,uk,1
HHA3_11307,uk,1
HHA3_11308,uk,4
HHA3_11309,uk,5
HHA3_11311,uk,2
HHA3_11312,uk,4
HHA3_11313,uk,2
HHA3_11315,uk,2
HHA3_11316,uk,2
HHA3_11317,uk,4
HHA3_11321,uk,2
HHA3_11322,uk,3
HHA3_11323,uk,3
HHA3_11324,uk,2
HHA3_11326,uk,3
HHA3_11327,uk,3
HHA3_11328,uk,3
HHA3_11329,uk,2
HHA3_11330,uk,2
HHA3_11331,uk,2
HHA3_11334,uk,1
HHA3_11335,uk,3
HHA3_11336,uk,2
HHA3_11337,uk,4
HHA3_11338,uk,3
HHA3_11339,uk,1
HHA3_11340,uk,1
HHA3_11341,uk,2
HHA3_11342,uk,2
HHA3_11343,uk,2
HHA3_11346,uk,2
HHA3_11348,uk,2
HHA3_11349,uk,1
HHA3_11351,uk,3
HHA3_11352,uk,2
HHA3_11353,uk,1
HHA3_11356,uk,1
HHA3_11358,uk,2
HHA3_11359,uk,1
HHA3_11361,uk,3
HHA3_11362,uk,2
HHA3_11363,uk,3
HHA3_11364,uk,3
HHA3_11365,uk,2
HHA3_11369,uk,2
HHA3_11370,uk,3
HHA3_11371,uk,5
HHA3_11372,uk,2
HHA3_11373,uk,1
HHA3_11374,uk,3
HHA3_11375,uk,2
HHA3_11377,uk,2
HHA3_11387,uk,4
HHA3_11390,uk,2
HHA3_11392,uk,2
HHA3_11393,uk,2
HHA3_11394,uk,4
HHA3_11398,uk,3
HHA3_11399,uk,1
HHA3_11401,uk,4
HHA3_11404,uk,2
HHA3_11405,uk,2
HHA3_11406,uk,2
HHA3_11408,uk,1
HHA3_11410,uk,1
HHA3_11411,uk,1
HHA3_11412,uk,2
HHA3_11417,uk,2
HHA3_11418,uk,1
HHA3_11422,uk,2
HHA3_11424,uk,2
HHA3_11425,uk,2
HHA3_11426,uk,1
HHA3_11427,uk,2
HHA3_11429,uk,1
HHA3_11431,uk,5
HHA3_11433,uk,3
HHA3_11434,uk,1
HHA3_11435,uk,1
HHA3_11436,uk,1
HHA3_11438,uk,2
HHA3_11440,uk,2
HHA3_11441,uk,2
HHA3_11443,uk,2
HHA3_11445,uk,2
HHA3_11446,uk,2
HHA3_11448,uk,7
HHA3_11452,uk,1
HHA3_11456,uk,2
HHA3_11459,uk,3
HHA3_11460,uk,2
HHA3_11464,uk,1
HHA3_11465,uk,1
HHA3_11466,uk,2
HHA3_11468,uk,1
HHA3_11469,uk,2
HHA3_11471,uk,3
HHA3_11473,uk,2
HHA3_11476,uk,3
HHA3_11477,uk,2
HHA3_11479,uk,2
HHA3_11480,uk,1
HHA3_11481,uk,2
HHA3_11482,uk,2
HHA3_11483,uk,3
HHA3_11484,uk,3
HHA3_11485,uk,2
HHA3_11486,uk,2
HHA3_11488,uk,1
HHA3_11489,uk,2
HHA3_11490,uk,2
HHA3_11492,uk,3
HHA3_11493,uk,2
HHA3_11494,uk,1
HHA3_11498,uk,3
HHA3_11499,uk,1
HHA3_11500,uk,1
HHA3_11502,uk,1
HHA3_11503,uk,4
HHA3_11504,uk,1
HHA3_11505,uk,2
HHA3_11506,uk,2
HHA3_11507,uk,3
HHA3_11508,uk,2
HHA3_11509,uk,1
HHA3_11511,uk,2
HHA3_11512,uk,1
HHA3_11514,uk,1
HHA3_11515,uk,2
HHA3_11516,uk,1
HHA3_11518,uk,1
HHA3_11520,uk,2
HHA3_11522,uk,1
HHA3_11523,uk,2
HHA3_11527,uk,1
HHA3_11528,uk,2
HHA3_11529,uk,1
HHA3_11530,uk,2
HHA3_11531,uk,2
HHA3_11533,uk,3
HHA3_11534,uk,4
HHA3_11535,uk,3
HHA3_11536,uk,1
HHA3_11537,uk,1
HHA3_11539,uk,2
HHA3_11540,uk,5
HHA3_11541,uk,2
HHA3_11545,uk,3
HHA3_11546,uk,2
HHA3_11547,uk,2
HHA3_11549,uk,2
HHA3_11550,uk,7
HHA3_11551,uk,2
HHA3_11552,uk,1
HHA3_11555,uk,2
HHA3_11557,uk,3
HHA3_11560,uk,4
HHA3_11561,uk,4
HHA3_11562,uk,2
HHA3_11563,uk,1
HHA3_11564,uk,3
HHA3_11566,uk,1
HHA3_11567,uk,2
HHA3_11568,uk,2
HHA3_11569,uk,3
HHA3_11570,uk,2
HHA3_11571,uk,1
HHA3_11572,uk,1
HHA3_11573,uk,1
HHA3_11575,uk,1
HHA3_11576,uk,1
HHA3_11577,uk,2
HHA3_11578,uk,4
HHA3_11584,uk,3
HHA3_11585,uk,3
HHA3_11586,uk,5
HHA3_11587,uk,1
HHA3_11588,uk,2
HHA3_11590,uk,6
HHA3_11592,uk,1
HHA3_11593,uk,2
HHA3_11595,uk,3
HHA3_11596,uk,4
HHA3_11597,uk,1
HHA3_11598,uk,2
HHA3_11599,uk,2
HHA3_11602,uk,1
HHA3_11603,uk,3
HHA3_11604,uk,5
HHA3_11607,uk,2
HHA3_11609,uk,2
HHA3_11611,uk,6
HHA3_11612,uk,2
HHA3_11613,uk,3
HHA3_11615,uk,1
HHA3_11616,uk,4
HHA3_11617,uk,1
HHA3_11619,uk,2
HHA3_11620,uk,2
HHA3_11621,uk,1
HHA3_11622,uk,1
HHA3_11624,uk,1
HHA3_11625,uk,1
HHA3_11628,uk,2
HHA3_11629,uk,4
HHA3_11631,uk,3
HHA3_11632,uk,2
HHA3_11633,uk,3
HHA3_11634,uk,2
HHA3_11635,uk,2
HHA3_11638,uk,2
HHA3_11639,uk,4
HHA3_11640,uk,2
HHA3_11642,uk,1
HHA3_11644,uk,2
HHA3_11645,uk,3
HHA3_11646,uk,2
HHA3_11647,uk,2
HHA3_11648,uk,2
HHA3_11649,uk,2
HHA3_11651,uk,4
HHA3_11652,uk,2
HHA3_11654,uk,1
HHA3_11655,uk,3
HHA3_11656,uk,4
HHA3_11657,uk,5
HHA3_11659,uk,2
HHA3_11660,uk,4
HHA3_11661,uk,1
HHA3_11662,uk,3
HHA3_11665,uk,2
HHA3_11666,uk,2
HHA3_11667,uk,1
HHA3_11668,uk,1
HHA3_11670,uk,2
HHA3_11672,uk,1
HHA3_11673,uk,2
HHA3_11674,uk,1
HHA3_11675,uk,2
HHA3_11679,uk,2
HHA3_11681,uk,4
HHA3_11685,uk,2
HHA3_11686,uk,3
HHA3_11689,uk,1
HHA3_11691,uk,2
HHA3_11692,uk,3
HHA3_11693,uk,5
HHA3_11695,uk,4
HHA3_11696,uk,3
HHA3_11698,uk,3
HHA3_11699,uk,3
HHA3_11700,uk,3
HHA3_11702,uk,2
HHA3_11703,uk,5
HHA3_11704,uk,2
HHA3_11706,uk,2
HHA3_11707,uk,2
HHA3_11708,uk,4
HHA3_11709,uk,3
HHA3_11710,uk,3
HHA3_11719,uk,1
HHA3_11720,uk,2
HHA3_11722,uk,3
HHA3_11723,uk,1
HHA3_11726,uk,3
HHA3_11727,uk,1
HHA3_11728,uk,4
HHA3_11729,uk,2
HHA3_11731,uk,5
HHA3_11733,uk,2
HHA3_11734,uk,2
HHA3_11735,uk,2
HHA3_11736,uk,3
HHA3_11741,uk,4
HHA3_11742,uk,2
HHA3_11743,uk,1
HHA3_11744,uk,3
HHA3_11745,uk,1
HHA3_11746,uk,1
HHA3_11747,uk,1
HHA3_11748,uk,2
HHA3_11750,uk,2
HHA3_11752,uk,4
HHA3_11754,uk,4
HHA3_11756,uk,5
HHA3_11757,uk,2
HHA3_11760,uk,2
HHA3_11766,uk,5
HHA3_11767,uk,1
HHA3_11768,uk,1
HHA3_11769,uk,1
HHA3_11770,uk,3
HHA3_11771,uk,3
HHA3_11772,uk,1
HHA3_11773,uk,3
HHA3_11774,uk,5
HHA3_11775,uk,1
HHA3_11776,uk,3
HHA3_11778,uk,2
HHA3_11782,uk,2
HHA3_11785,uk,4
HHA3_11786,uk,1
HHA3_11790,uk,1
HHA3_11791,uk,2
HHA3_11794,uk,4
HHA3_11796,uk,3
HHA3_11797,uk,3
HHA3_11799,uk,3
HHA3_11801,uk,1
HHA3_11802,uk,4
HHA3_11806,uk,4
HHA3_11809,uk,1
HHA3_11812,uk,1
HHA3_11815,uk,3
HHA4_10001,uk,4
HHA4_10002,uk,2
HHA4_10003,uk,3
HHA4_10004,uk,2
HHA4_10005,uk,2
HHA4_10006,uk,3
HHA4_10007,uk,1
HHA4_10008,uk,2
HHA4_10009,uk,2
HHA4_10010,uk,2
HHA4_10011,uk,2
HHA4_10012,uk,1
HHA4_10013,uk,3
HHA4_10014,uk,1
HHA4_10017,uk,2
HHA4_10018,uk,3
HHA4_10019,uk,2
HHA4_10020,uk,1
HHA4_10021,uk,1
HHA4_10022,uk,1
HHA4_10023,uk,3
HHA4_10024,uk,1
HHA4_10025,uk,1
HHA4_10027,uk,2
HHA4_10028,uk,2
HHA4_10029,uk,4
HHA4_10030,uk,4
HHA4_10032,uk,3
HHA4_10033,uk,3
HHA4_10034,uk,3
HHA4_10035,uk,3
HHA4_10036,uk,1
HHA4_10037,uk,2
HHA4_10038,uk,6
HHA4_10040,uk,4
HHA4_10041,uk,2
HHA4_10042,uk,2
HHA4_10043,uk,1
HHA4_10044,uk,2
HHA4_10045,uk,2
HHA4_10047,uk,1
HHA4_10048,uk,2
HHA4_10049,uk,2
HHA4_10050,uk,1
HHA4_10051,uk,1
HHA4_10052,uk,2
HHA4_10053,uk,3
HHA4_10054,uk,2
HHA4_10055,uk,1
HHA4_10056,uk,3
HHA4_10057,uk,1
HHA4_10058,uk,2
HHA4_10059,uk,3
HHA4_10060,uk,3
HHA4_10061,uk,2
HHA4_10062,uk,4
HHA4_10063,uk,1
HHA4_10064,uk,2
HHA4_10065,uk,3
HHA4_10066,uk,4
HHA4_10067,uk,1
HHA4_10068,uk,2
HHA4_10069,uk,2
HHA4_10070,uk,2
HHA4_10071,uk,2
HHA4_10072,uk,4
HHA4_10074,uk,1
HHA4_10075,uk,1
HHA4_10076,uk,3
HHA4_10078,uk,2
HHA4_10079,uk,1
HHA4_10080,uk,2
HHA4_10081,uk,2
HHA4_10082,uk,2
HHA4_10083,uk,1
HHA4_10084,uk,2
HHA4_10085,uk,2
HHA4_10086,uk,2
HHA4_10087,uk,4
HHA4_10088,uk,1
HHA4_10089,uk,2
HHA4_10090,uk,1
HHA4_10091,uk,2
HHA4_10092,uk,1
HHA4_10093,uk,2
HHA4_10094,uk,1
HHA4_10095,uk,1
HHA4_10097,uk,2
HHA4_10098,uk,2
HHA4_10099,uk,2
HHA4_10100,uk,5
HHA4_10101,uk,1
HHA4_10103,uk,2
HHA4_10104,uk,2
HHA4_10105,uk,2
HHA4_10106,uk,3
HHA4_10107,uk,1
HHA4_10108,uk,10
HHA4_10109,uk,1
HHA4_10111,uk,3
HHA4_10112,uk,4
HHA4_10113,uk,1
HHA4_10115,uk,3
HHA4_10116,uk,1
HHA4_10117,uk,2
HHA4_10118,uk,2
HHA4_10119,uk,3
HHA4_10120,uk,2
HHA4_10121,uk,2
HHA4_10122,uk,3
HHA4_10123,uk,2
HHA4_10124,uk,3
HHA4_10125,uk,1
HHA4_10126,uk,2
HHA4_10127,uk,2
HHA4_10128,uk,1
HHA4_10129,uk,1
HHA4_10131,uk,2
HHA4_10133,uk,1
HHA4_10134,uk,3
HHA4_10135,uk,1
HHA4_10136,uk,2
HHA4_10137,uk,2
HHA4_10138,uk,2
HHA4_10139,uk,3
HHA4_10140,uk,2
HHA4_10141,uk,1
HHA4_10142,uk,4
HHA4_10144,uk,2
HHA4_10145,uk,4
HHA4_10146,uk,1
HHA4_10147,uk,1
HHA4_10148,uk,5
HHA4_10149,uk,3
HHA4_10150,uk,2
HHA4_10151,uk,2
HHA4_10152,uk,2
HHA4_10153,uk,2
HHA4_10154,uk,1
HHA4_10155,uk,1
HHA4_10156,uk,3
HHA4_10157,uk,2
HHA4_10158,uk,1
HHA4_10159,uk,1
HHA4_10160,uk,4
HHA4_10161,uk,1
HHA4_10162,uk,4
HHA4_10163,uk,2
HHA4_10164,uk,2
HHA4_10165,uk,1
HHA4_10166,uk,2
HHA4_10167,uk,4
HHA4_10168,uk,2
HHA4_10169,uk,1
HHA4_10170,uk,2
HHA4_10171,uk,2
HHA4_10172,uk,1
HHA4_10173,uk,2
HHA4_10174,uk,5
HHA4_10175,uk,2
HHA4_10176,uk,2
HHA4_10178,uk,4
HHA4_10179,uk,1
HHA4_10180,uk,4
HHA4_10181,uk,2
HHA4_10182,uk,2
HHA4_10183,uk,4
HHA4_10184,uk,2
HHA4_10187,uk,3
HHA4_10189,uk,2
HHA4_10190,uk,4
HHA4_10191,uk,1
HHA4_10192,uk,4
HHA4_10193,uk,2
HHA4_10194,uk,2
HHA4_10195,uk,3
HHA4_10196,uk,2
HHA4_10197,uk,5
HHA4_10198,uk,2
HHA4_10199,uk,1
HHA4_10200,uk,1
HHA4_10201,uk,2
HHA4_10202,uk,2
HHA4_10203,uk,1
HHA4_10204,uk,5
HHA4_10205,uk,1
HHA4_10206,uk,4
HHA4_10207,uk,5
HHA4_10209,uk,3
HHA4_10210,uk,1
HHA4_10211,uk,2
HHA4_10212,uk,4
HHA4_10214,uk,1
HHA4_10215,uk,2
HHA4_10216,uk,3
HHA4_10217,uk,1
HHA4_10218,uk,3
HHA4_10219,uk,4
HHA4_10220,uk,2
HHA4_10221,uk,4
HHA4_10222,uk,1
HHA4_10223,uk,2
HHA4_10224,uk,1
HHA4_10225,uk,2
HHA4_10226,uk,1
HHA4_10227,uk,3
HHA4_10228,uk,1
HHA4_10230,uk,2
HHA4_10231,uk,4
HHA4_10232,uk,2
HHA4_10233,uk,5
HHA4_10234,uk,2
HHA4_10236,uk,2
HHA4_10237,uk,3
HHA4_10238,uk,3
HHA4_10239,uk,2
HHA4_10240,uk,1
HHA4_10241,uk,1
HHA4_10243,uk,2
HHA4_10244,uk,3
HHA4_10245,uk,2
HHA4_10246,uk,5
HHA4_10247,uk,6
HHA4_10248,uk,2
HHA4_10249,uk,3
HHA4_10251,uk,2
HHA4_10252,uk,4
HHA4_10253,uk,4
HHA4_10254,uk,2
HHA4_10255,uk,2
HHA4_10256,uk,4
HHA4_10257,uk,2
HHA4_10258,uk,1
HHA4_10259,uk,4
HHA4_10260,uk,4
HHA4_10261,uk,2
HHA4_10262,uk,3
HHA4_10263,uk,3
HHA4_10264,uk,1
HHA4_10265,uk,1
HHA4_10266,uk,2
HHA4_10267,uk,1
HHA4_10269,uk,2
HHA4_10270,uk,1
HHA4_10272,uk,1
HHA4_10273,uk,2
HHA4_10274,uk,2
HHA4_10275,uk,4
HHA4_10276,uk,1
HHA4_10277,uk,4
HHA4_10278,uk,2
HHA4_10279,uk,3
HHA4_10280,uk,2
HHA4_10281,uk,1
HHA4_10282,uk,2
HHA4_10284,uk,2
HHA4_10285,uk,4
HHA4_10286,uk,4
HHA4_10287,uk,3
HHA4_10288,uk,4
HHA4_10290,uk,1
HHA4_10291,uk,3
HHA4_10292,uk,1
HHA4_10293,uk,4
HHA4_10294,uk,2
HHA4_10295,uk,2
HHA4_10296,uk,2
HHA4_10297,uk,3
HHA4_10298,uk,1
HHA4_10299,uk,2
HHA4_10300,uk,4
HHA4_10301,uk,5
HHA4_10303,uk,2
HHA4_10304,uk,5
HHA4_10306,uk,2
HHA4_10307,uk,2
HHA4_10308,uk,2
HHA4_10309,uk,2
HHA4_10310,uk,3
HHA4_10311,uk,2
HHA4_10312,uk,1
HHA4_10313,uk,2
HHA4_10314,uk,2
HHA4_10315,uk,1
HHA4_10316,uk,2
HHA4_10317,uk,2
HHA4_10318,uk,4
HHA4_10319,uk,2
HHA4_10321,uk,1
HHA4_10322,uk,1
HHA4_10323,uk,3
HHA4_10324,uk,1
HHA4_10325,uk,2
HHA4_10327,uk,1
HHA4_10328,uk,1
HHA4_10329,uk,2
HHA4_10330,uk,2
HHA4_10331,uk,3
HHA4_10332,uk,2
HHA4_10334,uk,1
HHA4_10335,uk,2
HHA4_10336,uk,5
HHA4_10337,uk,4
HHA4_10338,uk,4
HHA4_10339,uk,3
HHA4_10340,uk,4
HHA4_10342,uk,1
HHA4_10345,uk,2
HHA4_10346,uk,2
HHA4_10347,uk,4
HHA4_10348,uk,1
HHA4_10349,uk,2
HHA4_10350,uk,3
HHA4_10352,uk,2
HHA4_10353,uk,2
HHA4_10354,uk,2
HHA4_10355,uk,5
HHA4_10356,uk,4
HHA4_10357,uk,4
HHA4_10359,uk,6
HHA4_10360,uk,4
HHA4_10361,uk,1
HHA4_10362,uk,1
HHA4_10364,uk,1
HHA4_10365,uk,5
HHA4_10366,uk,6
HHA4_10367,uk,3
HHA4_10368,uk,2
HHA4_10369,uk,2
HHA4_10370,uk,4
HHA4_10371,uk,3
HHA4_10372,uk,4
HHA4_10373,uk,2
HHA4_10374,uk,1
HHA4_10375,uk,2
HHA4_10376,uk,1
HHA4_10377,uk,2
HHA4_10379,uk,2
HHA4_10380,uk,2
HHA4_10381,uk,4
HHA4_10382,uk,3
HHA4_10383,uk,4
HHA4_10384,uk,2
HHA4_10385,uk,2
HHA4_10386,uk,2
HHA4_10387,uk,2
HHA4_10390,uk,2
HHA4_10391,uk,3
HHA4_10393,uk,3
HHA4_10394,uk,2
HHA4_10396,uk,1
HHA4_10397,uk,2
HHA4_10398,uk,3
HHA4_10400,uk,1
HHA4_10401,uk,2
HHA4_10404,uk,2
HHA4_10405,uk,3
HHA4_10406,uk,2
HHA4_10407,uk,2
HHA4_10409,uk,2
HHA4_10410,uk,6
HHA4_10411,uk,3
HHA4_10412,uk,4
HHA4_10413,uk,5
HHA4_10414,uk,2
HHA4_10415,uk,3
HHA4_10416,uk,1
HHA4_10418,uk,1
HHA4_10420,uk,3
HHA4_10421,uk,3
HHA4_10422,uk,3
HHA4_10423,uk,2
HHA4_10424,uk,2
HHA4_10425,uk,1
HHA4_10426,uk,4
HHA4_10428,uk,1
HHA4_10429,uk,2
HHA4_10430,uk,2
HHA4_10431,uk,6
HHA4_10432,uk,4
HHA4_10433,uk,4
HHA4_10434,uk,3
HHA4_10435,uk,4
HHA4_10436,uk,2
HHA4_10437,uk,4
HHA4_10438,uk,5
HHA4_10439,uk,4
HHA4_10441,uk,2
HHA4_10443,uk,2
HHA4_10444,uk,2
HHA4_10445,uk,1
HHA4_10446,uk,2
HHA4_10447,uk,4
HHA4_10450,uk,4
HHA4_10451,uk,2
HHA4_10452,uk,2
HHA4_10453,uk,1
HHA4_10455,uk,3
HHA4_10457,uk,4
HHA4_10458,uk,1
HHA4_10459,uk,1
HHA4_10462,uk,3
HHA4_10463,uk,3
HHA4_10464,uk,2
HHA4_10465,uk,3
HHA4_10466,uk,3
HHA4_10467,uk,3
HHA4_10468,uk,3
HHA4_10469,uk,1
HHA4_10470,uk,4
HHA4_10471,uk,2
HHA4_10472,uk,4
HHA4_10473,uk,2
HHA4_10474,uk,2
HHA4_10475,uk,1
HHA4_10477,uk,2
HHA4_10480,uk,3
HHA4_10481,uk,2
HHA4_10482,uk,3
HHA4_10483,uk,4
HHA4_10484,uk,1
HHA4_10485,uk,7
HHA4_10486,uk,4
HHA4_10487,uk,2
HHA4_10489,uk,2
HHA4_10490,uk,2
HHA4_10491,uk,3
HHA4_10492,uk,2
HHA4_10493,uk,2
HHA4_10494,uk,4
HHA4_10495,uk,1
HHA4_10496,uk,2
HHA4_10499,uk,4
HHA4_10500,uk,2
HHA4_10503,uk,1
HHA4_10504,uk,2
HHA4_10506,uk,4
HHA4_10507,uk,3
HHA4_10508,uk,3
HHA4_10510,uk,2
HHA4_10511,uk,4
HHA4_10513,uk,3
HHA4_10514,uk,4
HHA4_10516,uk,4
HHA4_10517,uk,5
HHA4_10519,uk,1
HHA4_10520,uk,2
HHA4_10521,uk,4
HHA4_10522,uk,2
HHA4_10523,uk,4
HHA4_10524,uk,3
HHA4_10525,uk,3
HHA4_10527,uk,3
HHA4_10528,uk,1
HHA4_10529,uk,1
HHA4_10530,uk,3
HHA4_10531,uk,3
HHA4_10532,uk,2
HHA4_10533,uk,4
HHA4_10534,uk,2
HHA4_10536,uk,4
HHA4_10537,uk,1
HHA4_10538,uk,3
HHA4_10539,uk,2
HHA4_10542,uk,2
HHA4_10543,uk,2
HHA4_10544,uk,5
HHA4_10545,uk,3
