"part_id","hh_id","part_age","part_gender"
"A6_11320","HHA6_11320","82","F"
"A6_11321","HHA6_11321","67","M"
"A6_11323","HHA6_11323","77","M"
"A6_11324","HHA6_11324","78","M"
"A6_11325","HHA6_11325","60","M"
"A6_11326","HHA6_11326","70","M"
"A6_11327","HHA6_11327","45","F"
"A6_11328","HHA6_11328","67","M"
"A6_11329","HHA6_11329","68","M"
"A6_11330","HHA6_11330","73","M"
"A6_11331","HHA6_11331","65","F"
"A6_11332","HHA6_11332","58","M"
"A6_11334","HHA6_11334","47","F"
"A6_11335","HHA6_11335","66","F"
"A6_11336","HHA6_11336","72","M"
"A6_11337","HHA6_11337","62","F"
"A6_11338","HHA6_11338","76","M"
"A6_11339","HHA6_11339","68","F"
"A6_11340","HHA6_11340","46","M"
"A6_11341","HHA6_11341","69","M"
"A6_11342","HHA6_11342","42","F"
"A6_11343","HHA6_11343","55","M"
"A6_11344","HHA6_11344","63","M"
"A6_11345","HHA6_11345","49","F"
"A6_11346","HHA6_11346","81","M"
"A6_11348","HHA6_11348","76","M"
"A6_11349","HHA6_11349","39","F"
"A6_11350","HHA6_11350","60","F"
"A6_11351","HHA6_11351","74","M"
"A6_11352","HHA6_11352","49","F"
"A6_11356","HHA6_11356","52","F"
"A6_11357","HHA6_11357","68","F"
"A6_11358","HHA6_11358","35","F"
"A6_11359","HHA6_11359","65","F"
"A6_11362","HHA6_11362","77","F"
"A6_11363","HHA6_11363","62","M"
"A6_11367","HHA6_11367","72","M"
"A6_11368","HHA6_11368","86","F"
"A6_11369","HHA6_11369","70","F"
"A6_11370","HHA6_11370","67","F"
"A6_11371","HHA6_11371","25","F"
"A6_11372","HHA6_11372","66","F"
"A6_11374","HHA6_11374","23","F"
"A6_11377","HHA6_11377","38","F"
"A6_11381","HHA6_11381","24","M"
"A6_11387","HHA6_11387","25","F"
"A6_11388","HHA6_11388","34","F"
"A6_11393","HHA6_11393","61","F"
"A6_11394","HHA6_11394","19","F"
"A6_11397","HHA6_11397","23","F"
"A6_11398","HHA6_11398","25","F"
"A6_11399","HHA6_11399","63","F"
"A6_11402","HHA6_11402","19","F"
"A6_11403","HHA6_11403","64","M"
"A6_11404","HHA6_11404","70","M"
"A6_11405","HHA6_11405","70","F"
"A6_11406","HHA6_11406","69","F"
"A6_11407","HHA6_11407","65","F"
"A6_11408","HHA6_11408","65","F"
"A6_11409","HHA6_11409","75","F"
"A6_11410","HHA6_11410","66","M"
"A6_11411","HHA6_11411","77","M"
"A6_11412","HHA6_11412","68","F"
"A6_11413","HHA6_11413","70","F"
"A6_11414","HHA6_11414","33","M"
"A6_11415","HHA6_11415","64","M"
"A6_11417","HHA6_11417","65","F"
"A6_11418","HHA6_11418","63","F"
"A6_11419","HHA6_11419","77","F"
"A6_11420","HHA6_11420","73","F"
"A6_11421","HHA6_11421","71","M"
"A6_11422","HHA6_11422","51","F"
"A6_11424","HHA6_11424","66","F"
"A6_11425","HHA6_11425","64","M"
"A6_11426","HHA6_11426","79","M"
"A6_11427","HHA6_11427","77","M"
"A6_11428","HHA6_11428","73","M"
"A6_11429","HHA6_11429","69","F"
"A6_11430","HHA6_11430","74","M"
"A6_11431","HHA6_11431","72","M"
"A6_11432","HHA6_11432","73","F"
"A6_11433","HHA6_11433","46","M"
"A6_11434","HHA6_11434","80","M"
"A6_11435","HHA6_11435","77","F"
"A6_11436","HHA6_11436","76","F"
"A6_11438","HHA6_11438","66","M"
"A6_11440","HHA6_11440","73","F"
"A6_11441","HHA6_11441","66","F"
"A6_11443","HHA6_11443","44","M"
"A6_11444","HHA6_11444","76","F"
"A6_11445","HHA6_11445","71","M"
"A6_11446","HHA6_11446","65","F"
"A6_11447","HHA6_11447","42","F"
"A6_11448","HHA6_11448","64","M"
"A6_11449","HHA6_11449","68","M"
"A6_11450","HHA6_11450","65","F"
"A6_11451","HHA6_11451","70","M"
"A6_11452","HHA6_11452","78","F"
"A6_11453","HHA6_11453","68","M"
"A6_11454","HHA6_11454","59","F"
"A6_11455","HHA6_11455","67","F"
"A6_11456","HHA6_11456","35","M"
"A6_11458","HHA6_11458","79","M"
"A6_11459","HHA6_11459","65","F"
"A6_11460","HHA6_11460","75","M"
"A6_11461","HHA6_11461","71","M"
"A6_11462","HHA6_11462","55","M"
"A6_11463","HHA6_11463","65","F"
"A6_11464","HHA6_11464","74","M"
"A6_11465","HHA6_11465","65","F"
"A6_11466","HHA6_11466","64","F"
"A6_11467","HHA6_11467","58","F"
"A6_11468","HHA6_11468","66","F"
"A6_11469","HHA6_11469","63","F"
"A6_11471","HHA6_11471","69","F"
"A6_11472","HHA6_11472","67","F"
"A6_11473","HHA6_11473","67","F"
"A6_11474","HHA6_11474","67","F"
"A6_11475","HHA6_11475","69","F"
"A6_11476","HHA6_11476","66","F"
"A6_11477","HHA6_11477","58","M"
"A6_11478","HHA6_11478","63","M"
"A6_11479","HHA6_11479","77","F"
"A6_11480","HHA6_11480","67","F"
"A6_11481","HHA6_11481","67","F"
"A6_11482","HHA6_11482","57","M"
"A6_11483","HHA6_11483","43","M"
"A6_11485","HHA6_11485","68","M"
"A6_11486","HHA6_11486","65","F"
"A6_11487","HHA6_11487","66","M"
"A6_11488","HHA6_11488","70","F"
"A6_11490","HHA6_11490","71","M"
"A6_11491","HHA6_11491","39","F"
"A6_11492","HHA6_11492","75","F"
"A6_11493","HHA6_11493","81","F"
"A6_11495","HHA6_11495","69","F"
"A6_11496","HHA6_11496","57","F"
"A6_11498","HHA6_11498","65","M"
"A6_11499","HHA6_11499","73","F"
"A6_11500","HHA6_11500","45","F"
"A6_11502","HHA6_11502","76","F"
"A6_11503","HHA6_11503","69","F"
"A6_11504","HHA6_11504","77","M"
"A6_11505","HHA6_11505","65","F"
"A6_11506","HHA6_11506","66","M"
"A6_11507","HHA6_11507","70","M"
"A6_11509","HHA6_11509","69","F"
"A6_11510","HHA6_11510","80","F"
"A6_11511","HHA6_11511","54","M"
"A6_11512","HHA6_11512","74","F"
"A6_11513","HHA6_11513","74","F"
"A6_11515","HHA6_11515","57","F"
"A6_11516","HHA6_11516","53","M"
"A6_11517","HHA6_11517","73","M"
"A6_11519","HHA6_11519","34","F"
"A6_11520","HHA6_11520","71","F"
"A6_11521","HHA6_11521","71","F"
"A6_11522","HHA6_11522","78","M"
"A6_11523","HHA6_11523","70","M"
"A6_11524","HHA6_11524","54","F"
"A6_11526","HHA6_11526","76","F"
"A6_11527","HHA6_11527","64","M"
"A6_11528","HHA6_11528","84","F"
"A6_11529","HHA6_11529","39","F"
"A6_11531","HHA6_11531","63","M"
"A6_11532","HHA6_11532","57","M"
"A6_11533","HHA6_11533","68","F"
"A6_11534","HHA6_11534","61","F"
"A6_11535","HHA6_11535","42","F"
"A6_11536","HHA6_11536","76","F"
"A6_11537","HHA6_11537","64","F"
"A6_11539","HHA6_11539","55","F"
"A6_11540","HHA6_11540","54","M"
"A6_11541","HHA6_11541","60","M"
"A6_11542","HHA6_11542","78","F"
"A6_11543","HHA6_11543","75","M"
"A6_11545","HHA6_11545","45","M"
"A6_11546","HHA6_11546","55","M"
"A6_11547","HHA6_11547","68","M"
"A6_11548","HHA6_11548","78","M"
"A6_11549","HHA6_11549","48","F"
"A6_11550","HHA6_11550","73","F"
"A6_11551","HHA6_11551","61","M"
"A6_11552","HHA6_11552","65","F"
"A6_11553","HHA6_11553","72","F"
"A6_11554","HHA6_11554","66","F"
"A6_11555","HHA6_11555","63","F"
"A6_11556","HHA6_11556","66","F"
"A6_11558","HHA6_11558","57","M"
"A6_11559","HHA6_11559","56","F"
"A6_11560","HHA6_11560","70","M"
"A6_11561","HHA6_11561","30","F"
"A6_11562","HHA6_11562","39","M"
"A6_11563","HHA6_11563","67","F"
"A6_11564","HHA6_11564","36","F"
"A6_11565","HHA6_11565","49","M"
"A6_11566","HHA6_11566","67","M"
"A6_11567","HHA6_11567","47","F"
"A6_11569","HHA6_11569","65","F"
"A6_11570","HHA6_11570","43","M"
"A6_11571","HHA6_11571","78","F"
"A6_11572","HHA6_11572","80","F"
"A6_11573","HHA6_11573","64","F"
"A6_11575","HHA6_11575","74","F"
"A6_11576","HHA6_11576","41","F"
"A6_11577","HHA6_11577","56","M"
"A6_11578","HHA6_11578","42","M"
"A6_11580","HHA6_11580","57","M"
"A6_11583","HHA6_11583","70","F"
"A6_11584","HHA6_11584","75","M"
"A6_11585","HHA6_11585","42","F"
"A6_11586","HHA6_11586","59","F"
"A6_11587","HHA6_11587","71","F"
"A6_11588","HHA6_11588","66","F"
"A6_11589","HHA6_11589","66","F"
"A6_11590","HHA6_11590","21","F"
"A6_11591","HHA6_11591","64","F"
"A6_11592","HHA6_11592","67","F"
"A6_11593","HHA6_11593","44","F"
"A6_11595","HHA6_11595","45","F"
"A6_11596","HHA6_11596","25","F"
"A6_11597","HHA6_11597","60","F"
"A6_11598","HHA6_11598","50","F"
"A6_11599","HHA6_11599","54","F"
"A6_11600","HHA6_11600","58","M"
"A6_11601","HHA6_11601","43","M"
"A6_11603","HHA6_11603","62","M"
"A6_11604","HHA6_11604","50","F"
"A6_11607","HHA6_11607","66","F"
"A6_11608","HHA6_11608","73","M"
"A6_11609","HHA6_11609","30","M"
"A6_11611","HHA6_11611","59","M"
"A6_11612","HHA6_11612","70","M"
"A6_11613","HHA6_11613","75","M"
"A6_11614","HHA6_11614","51","M"
"A6_11615","HHA6_11615","31","M"
"A6_11616","HHA6_11616","46","F"
"A6_11617","HHA6_11617","72","F"
"A6_11618","HHA6_11618","73","F"
"A6_11619","HHA6_11619","66","F"
"A6_11620","HHA6_11620","27","F"
"A6_11621","HHA6_11621","67","F"
"A6_11622","HHA6_11622","59","M"
"A6_11623","HHA6_11623","56","F"
"A6_11624","HHA6_11624","80","F"
"A6_11625","HHA6_11625","66","M"
"A6_11627","HHA6_11627","58","F"
"A6_11628","HHA6_11628","66","M"
"A6_11629","HHA6_11629","31","F"
"A6_11630","HHA6_11630","38","F"
"A6_11631","HHA6_11631","66","F"
"A6_11632","HHA6_11632","68","F"
"A6_11633","HHA6_11633","59","F"
"A6_11634","HHA6_11634","74","M"
"A6_11635","HHA6_11635","63","F"
"A6_11636","HHA6_11636","34","F"
"A6_11637","HHA6_11637","66","M"
"A6_11638","HHA6_11638","36","M"
"A6_11639","HHA6_11639","39","M"
"A6_11640","HHA6_11640","48","M"
"A6_11641","HHA6_11641","61","F"
"A6_11642","HHA6_11642","78","F"
"A6_11644","HHA6_11644","51","M"
"A6_11645","HHA6_11645","55","F"
"A6_11646","HHA6_11646","40","M"
"A6_11647","HHA6_11647","56","M"
"A6_11648","HHA6_11648","32","F"
"A6_11651","HHA6_11651","67","F"
"A6_11652","HHA6_11652","69","F"
"A6_11653","HHA6_11653","56","M"
"A6_11654","HHA6_11654","56","M"
"A6_11655","HHA6_11655","26","F"
"A6_11658","HHA6_11658","24","F"
"A6_11659","HHA6_11659","66","F"
"A6_11660","HHA6_11660","41","F"
"A6_11661","HHA6_11661","67","M"
"A6_11662","HHA6_11662","54","M"
"A6_11664","HHA6_11664","39","M"
"A6_11665","HHA6_11665","62","M"
"A6_11666","HHA6_11666","69","M"
"A6_11667","HHA6_11667","36","F"
"A6_11668","HHA6_11668","68","F"
"A6_11669","HHA6_11669","66","M"
"A6_11670","HHA6_11670","71","F"
"A6_11671","HHA6_11671","65","F"
"A6_11672","HHA6_11672","51","F"
"A6_11673","HHA6_11673","68","M"
"A6_11674","HHA6_11674","65","M"
"A6_11675","HHA6_11675","82","M"
"A6_11676","HHA6_11676","64","M"
"A6_11678","HHA6_11678","32","F"
"A6_11679","HHA6_11679","73","F"
"A6_11680","HHA6_11680","34","M"
"A6_11681","HHA6_11681","56","M"
"A6_11683","HHA6_11683","73","M"
"A6_11685","HHA6_11685","59","M"
"A6_11686","HHA6_11686","66","F"
"A6_11687","HHA6_11687","57","M"
"A6_11688","HHA6_11688","38","M"
"A6_11690","HHA6_11690","44","M"
"A6_11691","HHA6_11691","57","F"
"A6_11693","HHA6_11693","35","M"
"A6_11694","HHA6_11694","35","F"
"A6_11695","HHA6_11695","49","F"
"A6_11696","HHA6_11696","52","M"
"A6_11697","HHA6_11697","30","F"
"A6_11699","HHA6_11699","30","M"
"A6_11700","HHA6_11700","72","M"
"A6_11702","HHA6_11702","66","F"
"A6_11703","HHA6_11703","62","M"
"A6_11704","HHA6_11704","63","F"
"A6_11705","HHA6_11705","38","M"
"A6_11706","HHA6_11706","22","M"
"A6_11707","HHA6_11707","54","F"
"A6_11708","HHA6_11708","42","F"
"A6_11709","HHA6_11709","27","F"
"A6_11710","HHA6_11710","71","F"
"A6_11714","HHA6_11714","34","M"
"A6_11715","HHA6_11715","69","M"
"A6_11716","HHA6_11716","34","M"
"A6_11717","HHA6_11717","60","F"
"A6_11719","HHA6_11719","27","M"
"A6_11720","HHA6_11720","68","M"
"A6_11722","HHA6_11722","51","M"
"A6_11723","HHA6_11723","47","F"
"A6_11724","HHA6_11724","51","F"
"A6_11725","HHA6_11725","27","M"
"A6_11726","HHA6_11726","61","F"
"A6_11727","HHA6_11727","54","M"
"A6_11728","HHA6_11728","51","M"
"A6_11729","HHA6_11729","34","M"
"A6_11730","HHA6_11730","24","M"
"A6_11731","HHA6_11731","64","M"
"A6_11733","HHA6_11733","51","F"
"A6_11734","HHA6_11734","35","M"
"A6_11735","HHA6_11735","84","M"
"A6_11736","HHA6_11736","65","F"
"A6_11737","HHA6_11737","19","F"
"A6_11739","HHA6_11739","50","M"
"A6_11742","HHA6_11742","70","F"
"A6_11743","HHA6_11743","47","M"
"A6_11744","HHA6_11744","41","F"
"A6_11745","HHA6_11745","65","F"
"A6_11746","HHA6_11746","62","M"
"A6_11747","HHA6_11747","30","F"
"A6_11748","HHA6_11748","63","F"
"A6_11749","HHA6_11749","71","F"
"A6_11750","HHA6_11750","75","M"
"A6_11754","HHA6_11754","35","M"
"A6_11756","HHA6_11756","44","F"
"A6_11757","HHA6_11757","24","F"
"A6_11759","HHA6_11759","72","F"
"A6_11760","HHA6_11760","68","F"
"A6_11766","HHA6_11766","48","M"
"A6_11767","HHA6_11767","64","F"
"A6_11769","HHA6_11769","46","M"
"A6_11770","HHA6_11770","49","M"
"A6_11771","HHA6_11771","58","F"
"A6_11772","HHA6_11772","28","F"
"A6_11773","HHA6_11773","46","F"
"A6_11774","HHA6_11774","41","F"
"A6_11775","HHA6_11775","67","M"
"A6_11778","HHA6_11778","29","M"
"A6_11779","HHA6_11779","70","M"
"A6_11782","HHA6_11782","38","F"
"A6_11784","HHA6_11784","25","M"
"A6_11787","HHA6_11787","23","F"
"A6_11788","HHA6_11788","55","F"
"A6_11789","HHA6_11789","68","M"
"A6_11790","HHA6_11790","69","M"
"A6_11792","HHA6_11792","68","M"
"A6_11797","HHA6_11797","54","M"
"A6_11798","HHA6_11798","28","F"
"A6_11799","HHA6_11799","25","F"
"A6_11801","HHA6_11801","47","M"
"A6_11802","HHA6_11802","44","M"
"A6_11807","HHA6_11807","26","F"
"A6_11808","HHA6_11808","20","F"
"A6_11809","HHA6_11809","76","F"
"A6_610858","HHA6_610858","39","F"
"A6_610903","HHA6_610903","65","F"
"A6_611684","HHA6_611684","78","M"
"A7_10001","HHA7_10001","42","F"
"A7_10002","HHA7_10002","66","M"
"A7_10003","HHA7_10003","75","F"
"A7_10004","HHA7_10004","73","F"
"A7_10005","HHA7_10005","54","M"
"A7_10006","HHA7_10006","62","M"
"A7_10007","HHA7_10007","74","M"
"A7_10008","HHA7_10008","66","F"
"A7_10009","HHA7_10009","67","M"
"A7_10010","HHA7_10010","56","F"
"A7_10011","HHA7_10011","60","F"
"A7_10012","HHA7_10012","79","M"
"A7_10013","HHA7_10013","62","M"
"A7_10014","HHA7_10014","74","M"
"A7_10015","HHA7_10015","41","F"
"A7_10016","HHA7_10016","46","M"
"A7_10017","HHA7_10017","66","M"
"A7_10018","HHA7_10018","66","F"
"A7_10019","HHA7_10019","47","F"
"A7_10020","HHA7_10020","37","M"
"A7_10021","HHA7_10021","61","M"
"A7_10022","HHA7_10022","42","F"
"A7_10023","HHA7_10023","53","M"
"A7_10024","HHA7_10024","65","M"
"A7_10025","HHA7_10025","54","M"
"A7_10027","HHA7_10027","61","M"
"A7_10028","HHA7_10028","58","F"
"A7_10029","HHA7_10029","57","F"
"A7_10030","HHA7_10030","38","F"
"A7_10032","HHA7_10032","55","M"
"A7_10033","HHA7_10033","67","M"
"A7_10034","HHA7_10034","35","F"
"A7_10035","HHA7_10035","47","F"
"A7_10036","HHA7_10036","52","M"
"A7_10038","HHA7_10038","46","F"
"A7_10039","HHA7_10039","55","F"
"A7_10040","HHA7_10040","48","F"
"A7_10041","HHA7_10041","62","F"
"A7_10043","HHA7_10043","63","F"
"A7_10044","HHA7_10044","72","F"
"A7_10045","HHA7_10045","77","F"
"A7_10047","HHA7_10047","60","F"
"A7_10048","HHA7_10048","56","F"
"A7_10049","HHA7_10049","65","F"
"A7_10051","HHA7_10051","72","M"
"A7_10052","HHA7_10052","71","F"
"A7_10053","HHA7_10053","49","M"
"A7_10054","HHA7_10054","70","M"
"A7_10055","HHA7_10055","64","F"
"A7_10056","HHA7_10056","50","F"
"A7_10057","HHA7_10057","64","M"
"A7_10058","HHA7_10058","77","M"
"A7_10059","HHA7_10059","61","M"
"A7_10060","HHA7_10060","64","M"
"A7_10061","HHA7_10061","65","F"
"A7_10062","HHA7_10062","39","F"
"A7_10063","HHA7_10063","49","F"
"A7_10064","HHA7_10064","64","F"
"A7_10065","HHA7_10065","63","M"
"A7_10066","HHA7_10066","62","M"
"A7_10068","HHA7_10068","68","F"
"A7_10069","HHA7_10069","72","F"
"A7_10070","HHA7_10070","65","F"
"A7_10071","HHA7_10071","62","M"
"A7_10072","HHA7_10072","31","M"
"A7_10073","HHA7_10073","69","F"
"A7_10074","HHA7_10074","64","F"
"A7_10075","HHA7_10075","45","M"
"A7_10076","HHA7_10076","73","F"
"A7_10077","HHA7_10077","41","F"
"A7_10078","HHA7_10078","49","M"
"A7_10079","HHA7_10079","45","F"
"A7_10080","HHA7_10080","82","F"
"A7_10081","HHA7_10081","65","F"
"A7_10083","HHA7_10083","44","M"
"A7_10084","HHA7_10084","75","M"
"A7_10085","HHA7_10085","41","M"
"A7_10086","HHA7_10086","55","M"
"A7_10087","HHA7_10087","63","M"
"A7_10088","HHA7_10088","66","M"
"A7_10089","HHA7_10089","70","F"
"A7_10090","HHA7_10090","62","M"
"A7_10091","HHA7_10091","65","M"
"A7_10092","HHA7_10092","71","M"
"A7_10093","HHA7_10093","54","F"
"A7_10094","HHA7_10094","52","F"
"A7_10095","HHA7_10095","79","M"
"A7_10096","HHA7_10096","62","M"
"A7_10097","HHA7_10097","41","M"
"A7_10098","HHA7_10098","40","M"
"A7_10099","HHA7_10099","68","F"
"A7_10100","HHA7_10100","54","F"
"A7_10101","HHA7_10101","71","M"
"A7_10103","HHA7_10103","62","M"
"A7_10104","HHA7_10104","67","F"
"A7_10105","HHA7_10105","66","F"
"A7_10106","HHA7_10106","54","M"
"A7_10107","HHA7_10107","54","F"
"A7_10108","HHA7_10108","78","F"
"A7_10109","HHA7_10109","65","F"
"A7_10110","HHA7_10110","61","F"
"A7_10111","HHA7_10111","65","F"
"A7_10112","HHA7_10112","44","M"
"A7_10113","HHA7_10113","61","F"
"A7_10115","HHA7_10115","63","F"
"A7_10116","HHA7_10116","34","F"
"A7_10117","HHA7_10117","65","F"
"A7_10118","HHA7_10118","35","M"
"A7_10119","HHA7_10119","62","F"
"A7_10120","HHA7_10120","86","F"
"A7_10121","HHA7_10121","66","F"
"A7_10122","HHA7_10122","62","M"
"A7_10123","HHA7_10123","66","F"
"A7_10125","HHA7_10125","52","M"
"A7_10126","HHA7_10126","62","M"
"A7_10127","HHA7_10127","73","M"
"A7_10129","HHA7_10129","74","F"
"A7_10131","HHA7_10131","70","M"
"A7_10132","HHA7_10132","37","F"
"A7_10133","HHA7_10133","64","M"
"A7_10134","HHA7_10134","34","F"
"A7_10135","HHA7_10135","35","M"
"A7_10136","HHA7_10136","47","M"
"A7_10137","HHA7_10137","64","M"
"A7_10138","HHA7_10138","62","F"
"A7_10139","HHA7_10139","43","M"
"A7_10140","HHA7_10140","51","M"
"A7_10142","HHA7_10142","53","M"
"A7_10143","HHA7_10143","49","F"
"A7_10144","HHA7_10144","67","F"
"A7_10145","HHA7_10145","54","F"
"A7_10146","HHA7_10146","56","F"
"A7_10147","HHA7_10147","64","M"
"A7_10148","HHA7_10148","54","M"
"A7_10149","HHA7_10149","59","M"
"A7_10150","HHA7_10150","49","F"
"A7_10151","HHA7_10151","72","M"
"A7_10152","HHA7_10152","67","F"
"A7_10153","HHA7_10153","65","F"
"A7_10154","HHA7_10154","39","M"
"A7_10155","HHA7_10155","56","M"
"A7_10156","HHA7_10156","50","M"
"A7_10157","HHA7_10157","62","F"
"A7_10158","HHA7_10158","34","F"
"A7_10159","HHA7_10159","56","M"
"A7_10160","HHA7_10160","49","F"
"A7_10161","HHA7_10161","52","F"
"A7_10162","HHA7_10162","62","M"
"A7_10163","HHA7_10163","60","F"
"A7_10164","HHA7_10164","62","F"
"A7_10165","HHA7_10165","56","M"
"A7_10166","HHA7_10166","40","F"
"A7_10167","HHA7_10167","54","M"
"A7_10168","HHA7_10168","71","F"
"A7_10169","HHA7_10169","62","M"
"A7_10170","HHA7_10170","46","M"
"A7_10171","HHA7_10171","63","M"
"A7_10172","HHA7_10172","52","M"
"A7_10173","HHA7_10173","66","M"
"A7_10174","HHA7_10174","58","M"
"A7_10175","HHA7_10175","55","M"
"A7_10176","HHA7_10176","61","M"
"A7_10177","HHA7_10177","50","F"
"A7_10178","HHA7_10178","45","M"
"A7_10179","HHA7_10179","54","F"
"A7_10180","HHA7_10180","65","F"
"A7_10181","HHA7_10181","62","M"
"A7_10182","HHA7_10182","48","M"
"A7_10183","HHA7_10183","65","M"
"A7_10184","HHA7_10184","64","M"
"A7_10187","HHA7_10187","46","M"
"A7_10188","HHA7_10188","48","M"
"A7_10189","HHA7_10189","65","M"
"A7_10190","HHA7_10190","49","M"
"A7_10191","HHA7_10191","49","F"
"A7_10192","HHA7_10192","39","M"
"A7_10193","HHA7_10193","62","F"
"A7_10194","HHA7_10194","33","M"
"A7_10195","HHA7_10195","49","M"
"A7_10196","HHA7_10196","65","F"
"A7_10197","HHA7_10197","47","M"
"A7_10198","HHA7_10198","39","F"
"A7_10199","HHA7_10199","45","F"
"A7_10201","HHA7_10201","65","F"
"A7_10202","HHA7_10202","62","M"
"A7_10203","HHA7_10203","70","F"
"A7_10204","HHA7_10204","34","F"
"A7_10205","HHA7_10205","35","F"
"A7_10206","HHA7_10206","24","F"
"A7_10207","HHA7_10207","63","M"
"A7_10209","HHA7_10209","69","M"
"A7_10210","HHA7_10210","41","M"
"A7_10211","HHA7_10211","38","F"
"A7_10213","HHA7_10213","58","F"
"A7_10214","HHA7_10214","69","F"
"A7_10216","HHA7_10216","52","F"
"A7_10217","HHA7_10217","67","F"
"A7_10218","HHA7_10218","44","M"
"A7_10219","HHA7_10219","48","F"
"A7_10220","HHA7_10220","31","M"
"A7_10221","HHA7_10221","33","M"
"A7_10222","HHA7_10222","47","F"
"A7_10223","HHA7_10223","30","F"
"A7_10224","HHA7_10224","73","F"
"A7_10225","HHA7_10225","30","M"
"A7_10226","HHA7_10226","32","F"
"A7_10227","HHA7_10227","35","F"
"A7_10228","HHA7_10228","56","M"
"A7_10229","HHA7_10229","30","M"
"A7_10230","HHA7_10230","67","M"
"A7_10231","HHA7_10231","52","M"
"A7_10232","HHA7_10232","32","M"
"A7_10235","HHA7_10235","54","M"
"A7_10236","HHA7_10236","45","F"
"A7_10237","HHA7_10237","30","M"
"A7_10238","HHA7_10238","60","F"
"A7_10240","HHA7_10240","64","M"
"A7_10241","HHA7_10241","59","F"
"A7_10242","HHA7_10242","21","F"
"A7_10243","HHA7_10243","63","M"
"A7_10244","HHA7_10244","32","M"
"A7_10245","HHA7_10245","41","M"
"A7_10246","HHA7_10246","47","M"
"A7_10247","HHA7_10247","42","F"
"A7_10248","HHA7_10248","67","F"
"A7_10249","HHA7_10249","66","F"
"A7_10250","HHA7_10250","21","F"
"A7_10251","HHA7_10251","33","M"
"A7_10252","HHA7_10252","60","F"
"A7_10253","HHA7_10253","59","M"
"A7_10254","HHA7_10254","56","M"
"A7_10255","HHA7_10255","62","M"
"A7_10256","HHA7_10256","58","M"
"A7_10257","HHA7_10257","38","M"
"A7_10259","HHA7_10259","42","F"
"A7_10260","HHA7_10260","49","M"
"A7_10261","HHA7_10261","42","F"
"A7_10262","HHA7_10262","66","M"
"A7_10264","HHA7_10264","48","M"
"A7_10265","HHA7_10265","68","F"
"A7_10266","HHA7_10266","64","F"
"A7_10267","HHA7_10267","61","F"
"A7_10268","HHA7_10268","57","M"
"A7_10269","HHA7_10269","34","F"
"A7_10270","HHA7_10270","44","F"
"A7_10271","HHA7_10271","22","M"
"A7_10272","HHA7_10272","56","F"
"A7_10273","HHA7_10273","44","F"
"A7_10274","HHA7_10274","31","F"
"A7_10275","HHA7_10275","64","F"
"A7_10276","HHA7_10276","65","M"
"A7_10279","HHA7_10279","48","M"
"A7_10280","HHA7_10280","30","F"
"A7_10281","HHA7_10281","64","M"
"A7_10282","HHA7_10282","54","F"
"A7_10284","HHA7_10284","69","M"
"A7_10285","HHA7_10285","50","F"
"A7_10286","HHA7_10286","42","M"
"A7_10287","HHA7_10287","63","F"
"A7_10288","HHA7_10288","56","F"
"A7_10290","HHA7_10290","66","F"
"A7_10291","HHA7_10291","67","M"
"A7_10292","HHA7_10292","70","F"
"A7_10293","HHA7_10293","51","M"
"A7_10294","HHA7_10294","37","F"
"A7_10295","HHA7_10295","46","F"
"A7_10296","HHA7_10296","44","M"
"A7_10297","HHA7_10297","43","M"
"A7_10298","HHA7_10298","53","M"
"A7_10300","HHA7_10300","37","F"
"A7_10301","HHA7_10301","53","M"
"A7_10302","HHA7_10302","32","M"
"A7_10303","HHA7_10303","51","M"
"A7_10306","HHA7_10306","27","F"
"A7_10307","HHA7_10307","51","F"
"A7_10308","HHA7_10308","48","M"
"A7_10309","HHA7_10309","36","F"
"A7_10310","HHA7_10310","30","F"
"A7_10311","HHA7_10311","62","M"
"A7_10312","HHA7_10312","27","M"
"A7_10313","HHA7_10313","32","M"
"A7_10314","HHA7_10314","43","M"
"A7_10315","HHA7_10315","64","M"
